Hospital_Name,Doctor,Department,Dr_image
Anadolu Medical Centre,Dr. Kutlay Karaman,Interventional radiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Assoc. Prof. Dr. Tayfun Kutlu,In-vitro fertilization,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Dr. Kayra Goktas,"Language, speech therapy",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Serdar Kahraman,Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Assoc. Prof. Dr. Enes M. Atasoyu,Nephrology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Yasar Kutukcu,Neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Assoc. Prof. Dr. Kezban Berberoglu,Nuclear medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Dr. Nilufer Yuceli,"Dietary, nutrition",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Assoc. Prof. Dr. Abdulcabbar Kartal,Bariatric surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Dr. Naci Sakaoglu,Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Kenan Keklikci,"Orthopedics, orthopedic oncology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Assoc. Prof. Dr. Nese Karaaslan Biyikli,Pediatric nephrology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Dr. Nadir Tosyali,Pediatric surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Assoc. Prof. Dr. Zeki Sahinoglu,Perinatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Dr. Cem Hizlan,Psychiatry,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Dr. Selin Karabulut Hizlan,Psychology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Assoc. Prof. Dr. Tayfun Caliskan,Pulmonary disease,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Hale Basak Caglar,Radiation oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Assoc. Prof. Dr. Altan Kir,Thoracic surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. N. Yalcin Ilker,Urology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"Doc. MUDr. Petr Cap, Ph.D.","Allergology, immunology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Pavel Hrouda,"Internal medicine, pulmonology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"Doc. MUDr. Jana Rubackova Popelova, CSc.",Congenital heart diseases,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Petr Jirak,"ENT, head, neck surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"Doc. MUDr. Otakar Belohlavek, CSc.",Nuclear medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"MUDr. Martin Safanda, Ph.D.",Oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Alois Kapounek,Orthopedics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"MUDr. Jiri Zahlava, CSc.",Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"Prof. MUDr. Josef Vymazal, DSc.",Radiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Ivan Hadraba,"Physical medicine, rehabilitation",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"Doc. MUDr. Roman Liscak, CSc.","Radiosurgery, Gamma Knife",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. dent. Petr Kolcava,Dentistry,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Ondrej Kaplan,"Urology, robotic surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Ronald Pospisil,General surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Martin Kovar,"Neurology, epilepsy",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Jan Klener,Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Richard Suran,"Dermatology, venerology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"Prof. MUDr. Petr Neuzil, CSc., FECS",Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"MUDr. Ivo Skalsky, Ph.D., MBA",Cardiac surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,"Doc. MUDr. Lenka Kramska, Ph.D.",Psychology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Petr Popelka,Gynecology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Petr Spacil,Gastroenterology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Tibor Savel,Pediatrics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
Academic Hospital Na Homolce Prague,MUDr. Petr Stadler,Vascular surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2908%2Fclid589xz006t08o89l384imq.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Lars French,"Dermatology, allergology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Christian M. Hagl,Cardiac surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Steffen Massberg,Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. sci. nat. Christoph Klein,Pediatrics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Martin Reincke,"Endocrinology, rheumatology, nephrology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Sven Mahner,"Gynecology, obstetrics",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Jens Werner,"General, transplant surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Wolfgang Bocker,"General, trauma, reconstructive surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Julia Mayerle,Gastroenterology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Riccardo E. Giunta,"Hand, plastic, aesthetic surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Siegfried Priglinger,Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,"Prof. Dr. med. Marianne Dieterich, FANA, FEAN",Neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Jorg-Christian Tonn,Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Peter Bartenstein,Nuclear medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Michael von Bergwelt,Oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. dent. Sven Otto,"Oral, maxillofacial surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Martin Canis,"Otolaryngology, head, neck surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,"Prof. Dr. med. Claudia Bausewein, MSc",Palliative care,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Boris Holzapfel,"Orthopedics, rehabilitation",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Christian Stief,Urology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Nikolaos Tsilimparis,Vascular surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Nikolaus A. Haas,Pediatric cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Rudolf Hatz,Thoracic surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Claus Belka,Radiation oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Jens Ricke,Radiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Jurgen Behr,Pulmonology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
University Hospital Ludwig-Maximilians Munich,Prof. Dr. med. Oliver Muensterer,Pediatric surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F60%2Fcl154u76s00010ks6d9413jmz.jpg&w=100&q=100
Park Clinic Weissensee Berlin,Prof. Dr. med. Marina Backhaus,"Rheumatology, immunology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,Dr. med. Viola Moser,"Plastic, aesthetic, hand surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,Dr. med. Claudia Buchholz,Palliative medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,Prof. Dr. med. Hans Behrbohm,"Otolaryngology, plastic surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,Prof. Dr. med. Oliver Hauschild,"Orthopedics, trauma surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,PD. Dr. med. Axel Lipp,"Neurology, stroke unit",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,Dr. med. Holger Blasing,Neurological early rehabilitation,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,"Prof. Dr. med. Mathias Z. Strowski, FEBGH","Gastroenterology, oncology, pulmonology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,Dr. med. Christopher Kobagk,"Gynecology, urogynecology, mammalogy",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,PD. Dr. med. Georg Arlt,"General, minimally invasive surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,Dr. med. Annette Forschler,Interventional radiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Park Clinic Weissensee Berlin,Dr. med. Richard Stern,Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F83%2Fcl16tv71l00030js6b3q521kg.jpg&w=100&q=100
Marien Hospital Marl,Dr. med. Hans Jorg Sommerfeld,"Urology, prostate center",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F235%2Fcl1v3tll800010js663r73zvy.jpg&w=100&q=100
Marien Hospital Marl,PD. Dr. med. Marc Rollinghoff,"Orthopedics, spinal, accidental surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F235%2Fcl1v3tll800010js663r73zvy.jpg&w=100&q=100
Marien Hospital Marl,Dr. med. Markus Schmidt,Nephrology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F235%2Fcl1v3tll800010js663r73zvy.jpg&w=100&q=100
Marien Hospital Marl,Dr. med. Christopher King,"Gastroenterology, hematology, oncology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F235%2Fcl1v3tll800010js663r73zvy.jpg&w=100&q=100
Marien Hospital Marl,"PD. Dr. med. Klaus-Peter Riesener, MHBA","General surgery, coloproctology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F235%2Fcl1v3tll800010js663r73zvy.jpg&w=100&q=100
Marien Hospital Marl,Prof. Dr. med. Martin Spiecker,Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F235%2Fcl1v3tll800010js663r73zvy.jpg&w=100&q=100
Academic Hospital Sachsenhausen Frankfurt am Main,Prof. Dr. med. Jurgen Stein,"Gastroenterology, GERD center",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F272%2Fcl23d0hg100010ks6dxk27ixr.jpg&w=100&q=100
Academic Hospital Sachsenhausen Frankfurt am Main,Prof. Dr. med. Plamen Staikov,"General, bariatric surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F272%2Fcl23d0hg100010ks6dxk27ixr.jpg&w=100&q=100
Academic Hospital Sachsenhausen Frankfurt am Main,"Prof. Dr. med. Amadeus Hornemann, MPH","Gynecology, obstetrics",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F272%2Fcl23d0hg100010ks6dxk27ixr.jpg&w=100&q=100
Academic Hospital Sachsenhausen Frankfurt am Main,Prof. Dr. med. Claudius Teupe,Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F272%2Fcl23d0hg100010ks6dxk27ixr.jpg&w=100&q=100
Academic Hospital Sachsenhausen Frankfurt am Main,Dr. med. Ralf Jung,"Endocrinology, diabetology, nutritiology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F272%2Fcl23d0hg100010ks6dxk27ixr.jpg&w=100&q=100
